38763,0
35914,0
38758,0
38403,0
37271,0
39131,0
35913,0
36506,0
36510,0
38759,0
39190,0
38473,
38475,
38487,
38480,
38483,
G14347,0
G16159,0
G17245,0
G17617,0
38777,0
38660,0
11365,0
10545,0
11336,0
G15185,0
39184,0
G18304,0
G18319,0
G18288,0
G18314,0
G18305,0
G18322,0
G18297,0
37840,0
37532,0
G18269,0
G18276,0
G18271,0
G18267,0
G18275,0
G18274,0
G18406,0
37119,
